郵便番号,市区,町,対応エリア,管轄デポ,,,
1930824 ,東京都,長房町,八王子市,日野,,,
1930825 ,東京都,城山手,八王子市,日野,,,
1930826 ,東京都,元八王子町,八王子市,日野,,,
1930831 ,東京都,並木町,八王子市,日野,,,
1930832 ,東京都,散田町,八王子市,日野,,,
1930833 ,東京都,めじろ台,八王子市,日野,,,
1930834 ,東京都,東浅川町,八王子市,日野,,,
1930835 ,東京都,千人町,八王子市,日野,,,
1930836 ,東京都,日吉町,八王子市,日野,,,
1930841 ,東京都,裏高尾町,八王子市,日野,,,
1930842 ,東京都,西浅川町,八王子市,日野,,,
1930843 ,東京都,廿里町,八王子市,日野,,,
1930844 ,東京都,高尾町,八王子市,日野,,,
1930845 ,東京都,初沢町,八王子市,日野,,,
1930846 ,東京都,南浅川町,八王子市,日野,,,
1930931 ,東京都,台町,八王子市,日野,,,
1930932 ,東京都,緑町,八王子市,日野,,,
1930933 ,東京都,山田町,八王子市,日野,,,
1930934 ,東京都,小比企町,八王子市,日野,,,
1930935 ,東京都,大船町,八王子市,日野,,,
1930941 ,東京都,狭間町,八王子市,日野,,,
1930942 ,東京都,椚田町,八王子市,日野,,,
1930943 ,東京都,寺田町,八王子市,日野,,,
1930944 ,東京都,館町,八王子市,日野,,,
1960000 ,東京都,以下に掲載がない場合,昭島市,日野,,,
1960001 ,東京都,美堀町,昭島市,日野,,,
1960002 ,東京都,拝島町,昭島市,日野,,,
1960003 ,東京都,松原町,昭島市,日野,,,
1960004 ,東京都,緑町,昭島市,日野,,,
1960011 ,東京都,上川原町,昭島市,日野,,,
1960012 ,東京都,つつじが丘,昭島市,日野,,,
1960013 ,東京都,大神町,昭島市,日野,,,
1960014 ,東京都,田中町,昭島市,日野,,,
1960015 ,東京都,昭和町,昭島市,日野,,,
1960021 ,東京都,武蔵野,昭島市,日野,,,
1960022 ,東京都,中神町,昭島市,日野,,,
1960023 ,東京都,築地町,昭島市,日野,,,
1960024 ,東京都,宮沢町,昭島市,日野,,,
1960025 ,東京都,朝日町,昭島市,日野,,,
1960031 ,東京都,福島町,昭島市,日野,,,
1960032 ,東京都,郷地町,昭島市,日野,,,
1960033 ,東京都,東町,昭島市,日野,,,
1960034 ,東京都,玉川町,昭島市,日野,,,
1960035 ,東京都,もくせいの杜,昭島市,日野,,,
2060000 ,東京都,以下に掲載がない場合,多摩市,日野,,,
2060001 ,東京都,和田,多摩市,日野,,,
2060002 ,東京都,一ノ宮,多摩市,日野,,,
2060003 ,東京都,東寺方,多摩市,日野,,,
2060004 ,東京都,百草,多摩市,日野,,,
2060011 ,東京都,関戸,多摩市,日野,,,
2060012 ,東京都,貝取,多摩市,日野,,,
2060013 ,東京都,桜ヶ丘,多摩市,日野,,,
2060014 ,東京都,乞田,多摩市,日野,,,
2060015 ,東京都,落川,多摩市,日野,,,
2060021 ,東京都,連光寺,多摩市,日野,,,
2060022 ,東京都,聖ヶ丘,多摩市,日野,,,
2060023 ,東京都,馬引沢,多摩市,日野,,,
2060024 ,東京都,諏訪,多摩市,日野,,,
2060025 ,東京都,永山,多摩市,日野,,,
2060031 ,東京都,豊ヶ丘,多摩市,日野,,,
2060032 ,東京都,南野,多摩市,日野,,,
2060033 ,東京都,落合,多摩市,日野,,,
2060034 ,東京都,鶴牧,多摩市,日野,,,
2060035 ,東京都,唐木田,多摩市,日野,,,
2060036 ,東京都,中沢,多摩市,日野,,,
2060041 ,東京都,愛宕,多摩市,日野,,,
2060042 ,東京都,山王下,多摩市,日野,,,
1820034 ,東京都,下石原,調布市,日野,,,
1820035 ,東京都,上石原,調布市,日野,,,
1820036 ,東京都,飛田給,調布市,日野,,,
1828001 ,東京都,小島町,調布市,日野,,,
1828006 ,東京都,小島町,調布市,日野,,,
1828508 ,東京都,深大寺東町,調布市,日野,,,
1828510 ,東京都,若葉町,調布市,日野,,,
1828511 ,東京都,小島町,調布市,日野,,,
1828512 ,東京都,小島町,調布市,日野,,,
1828520 ,東京都,調布ケ丘,調布市,日野,,,
1828522 ,東京都,深大寺東町,調布市,日野,,,
1828525 ,東京都,緑ケ丘,調布市,日野,,,
1828555 ,東京都,富士見町,調布市,日野,,,
1828558 ,東京都,仙川町,調布市,日野,,,
1828567 ,東京都,仙川町,調布市,日野,,,
1828570 ,東京都,国領町,調布市,日野,,,
1828585 ,東京都,調布ケ丘,調布市,日野,,,
1828601 ,東京都,国領町,調布市,日野,,,
1828602 ,東京都,柴崎,調布市,日野,,,
1828621 ,東京都,国領町,調布市,日野,,,
1828686 ,東京都,柴崎,調布市,日野,,,
2668550 ,千葉県,鎌取町,千葉緑区,日の出,,,
2668733 ,千葉県,おゆみ野,千葉緑区,日の出,,,
2660000 ,千葉県,以下に掲載がない場合,千葉緑区,日の出,,,
2660001 ,千葉県,東山科町,千葉緑区,日の出,,,
2660002 ,千葉県,平山町,千葉緑区,日の出,,,
2660003 ,千葉県,高田町,千葉緑区,日の出,,,
2660004 ,千葉県,平川町,千葉緑区,日の出,,,
2660005 ,千葉県,誉田町,千葉緑区,日の出,,,
2660006 ,千葉県,大膳野町,千葉緑区,日の出,,,
2660007 ,千葉県,辺田町,千葉緑区,日の出,,,
2660011 ,千葉県,鎌取町,千葉緑区,日の出,,,
2660014 ,千葉県,大金沢町,千葉緑区,日の出,,,
2660015 ,千葉県,小金沢町,千葉緑区,日の出,,,
2660016 ,千葉県,椎名崎町,千葉緑区,日の出,,,
2660021 ,千葉県,刈田子町,千葉緑区,日の出,,,
2660022 ,千葉県,富岡町,千葉緑区,日の出,,,
2660023 ,千葉県,茂呂町,千葉緑区,日の出,,,
2660024 ,千葉県,中西町,千葉緑区,日の出,,,
2660025 ,千葉県,落井町,千葉緑区,日の出,,,
2660026 ,千葉県,古市場町,千葉緑区,日の出,,,
2660031 ,千葉県,おゆみ野,千葉緑区,日の出,,,
2660032 ,千葉県,おゆみ野中央,千葉緑区,日の出,,,
2660033 ,千葉県,おゆみ野南,千葉緑区,日の出,,,
2660034 ,千葉県,おゆみ野有吉,千葉緑区,日の出,,,
2670051 ,千葉県,上大和田町,千葉緑区,日の出,,,
2670052 ,千葉県,下大和田町,千葉緑区,日の出,,,
2670053 ,千葉県,高津戸町,千葉緑区,日の出,,,
2670054 ,千葉県,大高町,千葉緑区,日の出,,,
2670055 ,千葉県,越智町,千葉緑区,日の出,,,
2670056 ,千葉県,大野台,千葉緑区,日の出,,,
2670057 ,千葉県,大木戸町,千葉緑区,日の出,,,
2670061 ,千葉県,土気町,千葉緑区,日の出,,,
2670062 ,千葉県,小食土町,千葉緑区,日の出,,,
2670063 ,千葉県,小山町,千葉緑区,日の出,,,
2670064 ,千葉県,板倉町,千葉緑区,日の出,,,
2670065 ,千葉県,大椎町,千葉緑区,日の出,,,
2670066 ,千葉県,あすみが丘,千葉緑区,日の出,,,
2670067 ,千葉県,あすみが丘東,千葉緑区,日の出,,,
2840000 ,千葉県,以下に掲載がない場合,四街道市,日の出,,,
2840001 ,千葉県,大日,四街道市,日の出,,,
2840002 ,千葉県,萱橋,四街道市,日の出,,,
2840003 ,千葉県,鹿渡,四街道市,日の出,,,
2840004 ,千葉県,みのり町,四街道市,日の出,,,
2840005 ,千葉県,四街道,四街道市,日の出,,,
2840006 ,千葉県,下志津新田,四街道市,日の出,,,
2840007 ,千葉県,さつきケ丘,四街道市,日の出,,,
2840008 ,千葉県,鹿放ケ丘,四街道市,日の出,,,
2840009 ,千葉県,中央,四街道市,日の出,,,
2840011 ,千葉県,亀崎,四街道市,日の出,,,
2840012 ,千葉県,物井,四街道市,日の出,,,
2840013 ,千葉県,内黒田,四街道市,日の出,,,
2840014 ,千葉県,池花,四街道市,日の出,,,
2840015 ,千葉県,千代田,四街道市,日の出,,,
2840016 ,千葉県,もねの里,四街道市,日の出,,,
2840021 ,千葉県,長岡,四街道市,日の出,,,
2840022 ,千葉県,山梨,四街道市,日の出,,,
2840023 ,千葉県,みそら,四街道市,日の出,,,
2840024 ,千葉県,旭ケ丘,四街道市,日の出,,,
2840025 ,千葉県,さちが丘,四街道市,日の出,,,
2840026 ,千葉県,つくし座,四街道市,日の出,,,
2840027 ,千葉県,栗山,四街道市,日の出,,,
2840031 ,千葉県,成山,四街道市,日の出,,,
2840032 ,千葉県,吉岡,四街道市,日の出,,,
2840033 ,千葉県,鷹の台,四街道市,日の出,,,
2840034 ,千葉県,南波佐間,四街道市,日の出,,,
2840035 ,千葉県,和田,四街道市,日の出,,,
2840036 ,千葉県,中野,四街道市,日の出,,,
2840037 ,千葉県,中台,四街道市,日の出,,,
2840038 ,千葉県,たかおの杜,四街道市,日の出,,,
2840041 ,千葉県,上野,四街道市,日の出,,,
2840042 ,千葉県,小名木,四街道市,日の出,,,
2840043 ,千葉県,めいわ,四街道市,日の出,,,
2840044 ,千葉県,和良比,四街道市,日の出,,,
2840045 ,千葉県,美しが丘,四街道市,日の出,,,
2701471 ,船橋市,小室町,船橋市,日の出,,,
2730002 ,船橋市,東船橋,船橋市,日の出,,,
2730047 ,船橋市,藤原,船橋市,日の出,,,
2730048 ,船橋市,丸山,船橋市,日の出,,,
2730851 ,船橋市,馬込町,船橋市,日の出,,,
2730852 ,船橋市,金杉台,船橋市,日の出,,,
2730853 ,船橋市,金杉,船橋市,日の出,,,
2730854 ,船橋市,金杉町,船橋市,日の出,,,
2730861 ,船橋市,米ケ崎町,船橋市,日の出,,,
2730862 ,船橋市,駿河台,船橋市,日の出,,,
2730863 ,船橋市,東町,船橋市,日の出,,,
2730865 ,船橋市,夏見,船橋市,日の出,,,
2730866 ,船橋市,夏見台,船橋市,日の出,,,
2730867 ,船橋市,夏見町,船橋市,日の出,,,
2740051 ,船橋市,車方町,船橋市,日の出,,,
2740052 ,船橋市,鈴身町,船橋市,日の出,,,
2740053 ,船橋市,豊富町,船橋市,日の出,,,
2740054 ,船橋市,金堀町,船橋市,日の出,,,
2740055 ,船橋市,楠が山町,船橋市,日の出,,,
2740056 ,船橋市,神保町,船橋市,日の出,,,
2740060 ,船橋市,坪井東,船橋市,日の出,,,
2740061 ,船橋市,古和釜町,船橋市,日の出,,,
2740062 ,船橋市,坪井町,船橋市,日の出,,,
2740063 ,船橋市,習志野台,船橋市,日の出,,,
2740064 ,船橋市,松が丘,船橋市,日の出,,,
2740065 ,船橋市,高根台,船橋市,日の出,,,
2740066 ,船橋市,大穴町,船橋市,日の出,,,
2740067 ,船橋市,大穴南,船橋市,日の出,,,
2740068 ,船橋市,大穴北,船橋市,日の出,,,
2740069 ,船橋市,坪井西,船橋市,日の出,,,
2740071 ,船橋市,習志野,船橋市,日の出,,,
2740072 ,船橋市,三山,船橋市,日の出,,,
2740073 ,船橋市,田喜野井,船橋市,日の出,,,
2740074 ,船橋市,滝台,船橋市,日の出,,,
2740075 ,船橋市,滝台町,船橋市,日の出,,,
2740076 ,船橋市,薬園台町,船橋市,日の出,,,
2740077 ,船橋市,薬円台,船橋市,日の出,,,
2740081 ,船橋市,小野田町,船橋市,日の出,,,
2740082 ,船橋市,大神保町,船橋市,日の出,,,
2740801 ,船橋市,高野台,船橋市,日の出,,,
2740802 ,船橋市,八木が谷,船橋市,日の出,,,
2740803 ,船橋市,八木が谷町,船橋市,日の出,,,
2740804 ,船橋市,みやぎ台,船橋市,日の出,,,
2740805 ,船橋市,二和東,船橋市,日の出,,,
2740806 ,船橋市,二和西,船橋市,日の出,,,
2740807 ,船橋市,咲が丘,船橋市,日の出,,,
2740811 ,船橋市,三咲町,船橋市,日の出,,,
2740812 ,船橋市,三咲,船橋市,日の出,,,
2740813 ,船橋市,南三咲,船橋市,日の出,,,
2740814 ,船橋市,新高根,船橋市,日の出,,,
2740815 ,船橋市,西習志野,船橋市,日の出,,,
2740816 ,船橋市,芝山,船橋市,日の出,,,
2740817 ,船橋市,高根町,船橋市,日の出,,,
2740818 ,船橋市,緑台,船橋市,日の出,,,
2740821 ,船橋市,七林町,船橋市,日の出,,,
2740822 ,船橋市,飯山満町,船橋市,日の出,,,
2740823 ,船橋市,二宮,船橋市,日の出,,,
2740824 ,船橋市,前原東,船橋市,日の出,,,
2740825 ,船橋市,前原西,船橋市,日の出,,,
2740826 ,船橋市,中野木,船橋市,日の出,,,
2730000 ,船橋市,以下に掲載がない場合,船橋市,日の出,,,
2730001 ,船橋市,市場,船橋市,日の出,,,
2730003 ,船橋市,宮本,船橋市,日の出,,,
2730004 ,船橋市,南本町,船橋市,日の出,,,
2730005 ,船橋市,本町,船橋市,日の出,,,
2730011 ,船橋市,湊町,船橋市,日の出,,,
2730012 ,船橋市,浜町,船橋市,日の出,,,
2730013 ,船橋市,若松,船橋市,日の出,,,
2730014 ,船橋市,高瀬町,船橋市,日の出,,,
2730015 ,船橋市,日の出,船橋市,日の出,,,
2730016 ,船橋市,潮見町,船橋市,日の出,,,
2730017 ,船橋市,西浦,船橋市,日の出,,,
2730018 ,船橋市,栄町,船橋市,日の出,,,
2730021 ,船橋市,海神,船橋市,日の出,,,
2730022 ,船橋市,海神町,船橋市,日の出,,,
2730023 ,船橋市,南海神,船橋市,日の出,,,
2730024 ,船橋市,海神町南,船橋市,日の出,,,
2730025 ,船橋市,印内町,船橋市,日の出,,,
2730026 ,船橋市,山野町,船橋市,日の出,,,
2730027 ,船橋市,海神町西,船橋市,日の出,,,
2730028 ,船橋市,海神町東,船橋市,日の出,,,
2730031 ,船橋市,西船,船橋市,日の出,,,
2730032 ,船橋市,葛飾町,船橋市,日の出,,,
2730033 ,船橋市,本郷町,船橋市,日の出,,,
2730034 ,船橋市,二子町,船橋市,日の出,,,
2730035 ,船橋市,本中山,船橋市,日の出,,,
2730036 ,船橋市,東中山,船橋市,日の出,,,
2730037 ,船橋市,古作,船橋市,日の出,,,
2730038 ,船橋市,古作町,船橋市,日の出,,,
2730039 ,船橋市,印内,船橋市,日の出,,,
2730041 ,船橋市,旭町,船橋市,日の出,,,
2730042 ,船橋市,前貝塚町,船橋市,日の出,,,
2730043 ,船橋市,行田町,船橋市,日の出,,,
2730044 ,船橋市,行田,船橋市,日の出,,,
2730045 ,船橋市,山手,船橋市,日の出,,,
2730046 ,船橋市,上山町,船橋市,日の出,,,
2730855 ,船橋市,馬込西,船橋市,日の出,,,
2730864 ,船橋市,北本町,船橋市,日の出,,,
2848555 ,千葉県,（無番地）四街道市役所,四街道市,日の出,,,
1008677 ,千葉県,宇那谷町,千葉花見川区,日の出,,,
2600000 ,千葉県,以下に掲載がない場合,千葉中央区,日の出,,,
2600001 ,千葉県,都町,千葉中央区,日の出,,,
2600002 ,千葉県,旭町,千葉中央区,日の出,,,
2600003 ,千葉県,鶴沢町,千葉中央区,日の出,,,
2600004 ,千葉県,東本町,千葉中央区,日の出,,,
2600005 ,千葉県,道場南,千葉中央区,日の出,,,
2600006 ,千葉県,道場北,千葉中央区,日の出,,,
2600007 ,千葉県,祐光,千葉中央区,日の出,,,
2600011 ,千葉県,亀井町,千葉中央区,日の出,,,
2600012 ,千葉県,本町,千葉中央区,日の出,,,
2600013 ,千葉県,中央,千葉中央区,日の出,,,
2600014 ,千葉県,本千葉町,千葉中央区,日の出,,,
2600015 ,千葉県,富士見,千葉中央区,日の出,,,
2600016 ,千葉県,栄町,千葉中央区,日の出,,,
2600017 ,千葉県,要町,千葉中央区,日の出,,,
2600018 ,千葉県,院内,千葉中央区,日の出,,,
2600021 ,千葉県,新宿,千葉中央区,日の出,,,
2600022 ,千葉県,神明町,千葉中央区,日の出,,,
2600023 ,千葉県,出洲港,千葉中央区,日の出,,,
2600024 ,千葉県,中央港,千葉中央区,日の出,,,
2600025 ,千葉県,問屋町,千葉中央区,日の出,,,
2600026 ,千葉県,千葉港,千葉中央区,日の出,,,
2600027 ,千葉県,新田町,千葉中央区,日の出,,,
